year_actual,month_name,claim_type,nama_product,jenis_product,total_claims,total_claim_amount,total_approved_amount,avg_processing_days,rejected_claims,rejection_rate
2024,November,Disability,Asuransi Jiwa Tempore,Asuransi Jiwa,14,6822097381.0,4816204112.0,14.857142857142858,1,7.142857142857142
2024,November,Disability,Asuransi Jiwa Ut,Asuransi Jiwa,14,11708208090.0,10481781684.0,16.071428571428573,0,0.0
2024,November,Disability,Asuransi Jiwa Veritatis,Asuransi Jiwa,9,13230177533.0,5784558659.0,13.0,1,11.11111111111111
2024,November,Disability,Asuransi Jiwa Voluptates,Asuransi Jiwa,12,6636739769.0,4923251060.0,17.666666666666668,0,0.0
2024,November,Education Fund,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,32,6373386266.0,5016151051.0,15.78125,2,6.25
2024,November,Education Fund,Asuransi Pendidikan Delectus,Asuransi Pendidikan,15,14282494728.0,10871314884.0,15.733333333333333,2,13.333333333333334
2024,November,Education Fund,Asuransi Pendidikan Et,Asuransi Pendidikan,11,17743477161.0,10722035583.0,14.272727272727273,0,0.0
2024,November,Education Fund,Asuransi Pendidikan Eum,Asuransi Pendidikan,18,15241873382.0,8999068165.0,17.555555555555557,2,11.11111111111111
2024,November,Education Fund,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,16,13447197141.0,9368351850.0,14.0,5,31.25
2024,November,Education Fund,Asuransi Pendidikan Inventore,Asuransi Pendidikan,17,22320419810.0,12639336981.0,14.529411764705882,2,11.76470588235294
2024,November,Education Fund,Asuransi Pendidikan Magnam,Asuransi Pendidikan,10,15388499049.0,4498966527.0,13.1,3,30.0
2024,November,Education Fund,Asuransi Pendidikan Minima,Asuransi Pendidikan,20,20410675088.0,9836253368.0,17.5,3,15.0
2024,November,Education Fund,Asuransi Pendidikan Natus,Asuransi Pendidikan,22,31740977282.0,20811073969.0,17.954545454545453,1,4.545454545454546
2024,November,Education Fund,Asuransi Pendidikan Nobis,Asuransi Pendidikan,12,17027009801.0,8062492411.0,16.416666666666668,1,8.333333333333332
2024,November,Education Fund,Asuransi Pendidikan Nulla,Asuransi Pendidikan,23,34418684899.0,25071354912.0,18.652173913043477,3,13.043478260869565
2024,November,Education Fund,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,12,5951693142.0,4053948484.0,18.666666666666668,0,0.0
2024,November,Education Fund,Asuransi Pendidikan Odio,Asuransi Pendidikan,18,13775579934.0,7947846479.0,14.444444444444445,1,5.555555555555555
2024,November,Education Fund,Asuransi Pendidikan Odit,Asuransi Pendidikan,22,10605172592.0,5252590011.0,14.863636363636363,3,13.636363636363635
2024,November,Education Fund,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,15,14547049207.0,11223850116.0,15.866666666666667,2,13.333333333333334
2024,November,Education Fund,Asuransi Pendidikan Quasi,Asuransi Pendidikan,15,16654191825.0,12720011160.0,18.866666666666667,0,0.0
2024,November,Education Fund,Asuransi Pendidikan Qui,Asuransi Pendidikan,20,13947825963.0,7246786519.0,16.35,5,25.0
2024,November,Education Fund,Asuransi Pendidikan Quod,Asuransi Pendidikan,16,18055241071.0,11035510436.0,13.3125,3,18.75
2024,November,Education Fund,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,18,7547844433.0,5344288920.0,13.5,1,5.555555555555555
2024,November,Education Fund,Asuransi Pendidikan Similique,Asuransi Pendidikan,22,6500449833.0,5072588656.0,13.636363636363637,1,4.545454545454546
2024,November,Education Fund,Asuransi Pendidikan Sunt,Asuransi Pendidikan,12,21974283331.0,9418295933.0,15.75,2,16.666666666666664
2024,November,Education Fund,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,15,2728581577.0,945917261.0,11.733333333333333,2,13.333333333333334
2024,November,Education Fund,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,17,15061895105.0,10701578702.0,14.941176470588236,1,5.88235294117647
2024,November,Education Fund,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,16,28227685415.0,20249691424.0,15.5,1,6.25
2024,November,Education Protection,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,10,2448606089.0,2140505103.0,11.8,0,0.0
2024,November,Education Protection,Asuransi Pendidikan Delectus,Asuransi Pendidikan,13,5713456819.0,2754405626.0,15.538461538461538,3,23.076923076923077
2024,November,Education Protection,Asuransi Pendidikan Et,Asuransi Pendidikan,11,17912011868.0,8179989962.0,11.727272727272727,0,0.0
2024,November,Education Protection,Asuransi Pendidikan Eum,Asuransi Pendidikan,16,16520244637.0,7841599678.0,12.625,2,12.5
2024,November,Education Protection,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,17,13616120000.0,8492053492.0,17.647058823529413,3,17.647058823529413
2024,November,Education Protection,Asuransi Pendidikan Inventore,Asuransi Pendidikan,16,13825110859.0,6918775808.0,14.9375,1,6.25
2024,November,Education Protection,Asuransi Pendidikan Magnam,Asuransi Pendidikan,12,15395208032.0,4193008523.0,17.75,1,8.333333333333332
2024,November,Education Protection,Asuransi Pendidikan Minima,Asuransi Pendidikan,21,20976182186.0,12078423572.0,13.333333333333334,2,9.523809523809524
2024,November,Education Protection,Asuransi Pendidikan Natus,Asuransi Pendidikan,12,8822814582.0,3663439645.0,14.583333333333334,3,25.0
2024,November,Education Protection,Asuransi Pendidikan Nobis,Asuransi Pendidikan,23,33733091658.0,19837119566.0,17.695652173913043,2,8.695652173913043
2024,November,Education Protection,Asuransi Pendidikan Nulla,Asuransi Pendidikan,20,32554050935.0,22267720452.0,14.0,1,5.0
2024,November,Education Protection,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,16,8811827282.0,2162899278.0,17.0,0,0.0
2024,November,Education Protection,Asuransi Pendidikan Odio,Asuransi Pendidikan,20,16187235402.0,9812184606.0,14.9,1,5.0
2024,November,Education Protection,Asuransi Pendidikan Odit,Asuransi Pendidikan,19,7841283288.0,4407883415.0,12.736842105263158,1,5.263157894736842
2024,November,Education Protection,Asuransi Pendidikan Praesentium,Asuransi Pendidikan,15,17220023532.0,15169665401.0,18.733333333333334,1,6.666666666666667
2024,November,Education Protection,Asuransi Pendidikan Quasi,Asuransi Pendidikan,17,15251289508.0,11935249580.0,17.529411764705884,0,0.0
2024,November,Education Protection,Asuransi Pendidikan Qui,Asuransi Pendidikan,21,13801962351.0,5984478582.0,11.952380952380953,2,9.523809523809524
2024,November,Education Protection,Asuransi Pendidikan Quod,Asuransi Pendidikan,16,27188208077.0,11213736725.0,15.8125,2,12.5
2024,November,Education Protection,Asuransi Pendidikan Recusandae,Asuransi Pendidikan,15,5948568167.0,3806877945.0,15.933333333333334,0,0.0
2024,November,Education Protection,Asuransi Pendidikan Similique,Asuransi Pendidikan,8,2916008370.0,1596614217.0,12.625,1,12.5
2024,November,Education Protection,Asuransi Pendidikan Sunt,Asuransi Pendidikan,11,15707250785.0,6623950285.0,16.454545454545453,1,9.090909090909092
2024,November,Education Protection,Asuransi Pendidikan Suscipit,Asuransi Pendidikan,18,3234167675.0,1884731732.0,15.38888888888889,1,5.555555555555555
2024,November,Education Protection,Asuransi Pendidikan Veritatis,Asuransi Pendidikan,7,5126183098.0,4840960560.0,12.0,0,0.0
2024,November,Education Protection,Asuransi Pendidikan Voluptatem,Asuransi Pendidikan,12,20285018675.0,7623510289.0,13.916666666666666,1,8.333333333333332
2024,November,Fire Damage,Asuransi Properti Aspernatur,Asuransi Properti,14,20179482350.0,10956101300.0,16.285714285714285,3,21.428571428571427
2024,November,Fire Damage,Asuransi Properti Eligendi,Asuransi Properti,12,362097855.0,125161130.0,15.5,0,0.0
2024,November,Fire Damage,Asuransi Properti Error,Asuransi Properti,13,14786867422.0,10549521219.0,15.384615384615385,2,15.384615384615385
2024,November,Fire Damage,Asuransi Properti Eum,Asuransi Properti,10,14322097795.0,10680534481.0,13.2,0,0.0
2024,November,Fire Damage,Asuransi Properti Fugit,Asuransi Properti,7,4396467833.0,1735868753.0,17.285714285714285,2,28.57142857142857
2024,November,Fire Damage,Asuransi Properti Hic,Asuransi Properti,15,3793704037.0,1841916139.0,17.333333333333332,4,26.666666666666668
2024,November,Fire Damage,Asuransi Properti Illo,Asuransi Properti,12,12349140117.0,6824538025.0,19.333333333333332,2,16.666666666666664
2024,November,Fire Damage,Asuransi Properti Quidem,Asuransi Properti,14,15873693188.0,7797360660.0,16.785714285714285,0,0.0
2024,November,Fire Damage,Asuransi Properti Quod,Asuransi Properti,19,13630148446.0,9526229330.0,13.105263157894736,0,0.0
2024,November,Fire Damage,Asuransi Properti Sapiente,Asuransi Properti,7,5657762188.0,5657762188.0,18.714285714285715,0,0.0
2024,November,Fire Damage,Asuransi Properti Soluta,Asuransi Properti,9,4591784521.0,1150435176.0,12.777777777777779,0,0.0
2024,November,Fire Damage,Asuransi Properti Suscipit,Asuransi Properti,10,1896993578.0,1218902102.0,14.1,0,0.0
2024,November,Fire Damage,Asuransi Properti Ullam,Asuransi Properti,13,3383322229.0,1826799510.0,15.23076923076923,1,7.6923076923076925
2024,November,Hospital Cash,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,6,7395562109.0,5330859975.0,11.666666666666666,1,16.666666666666664
2024,November,Hospital Cash,Asuransi Kesehatan Animi,Asuransi Kesehatan,10,11038872946.0,7337359516.0,17.0,0,0.0
2024,November,Hospital Cash,Asuransi Kesehatan Aut,Asuransi Kesehatan,16,30240928613.0,15907766141.0,14.9375,4,25.0
2024,November,Hospital Cash,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,19,17651153721.0,12049287754.0,14.631578947368421,1,5.263157894736842
2024,November,Hospital Cash,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,7,6927633761.0,2188609719.0,11.714285714285714,1,14.285714285714285
2024,November,Hospital Cash,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,9,7668804382.0,3296926034.0,21.11111111111111,0,0.0
2024,November,Hospital Cash,Asuransi Kesehatan Eaque,Asuransi Kesehatan,11,11449445777.0,7370152214.0,11.818181818181818,1,9.090909090909092
2024,November,Hospital Cash,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,16,20778793027.0,10341858979.0,18.4375,1,6.25
2024,November,Hospital Cash,Asuransi Kesehatan Eum,Asuransi Kesehatan,12,18772403088.0,11959846671.0,18.0,0,0.0
2024,November,Hospital Cash,Asuransi Kesehatan Ex,Asuransi Kesehatan,13,9944116163.0,7295978366.0,16.384615384615383,0,0.0
2024,November,Hospital Cash,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,7,5537476208.0,1727303567.0,20.142857142857142,3,42.857142857142854
2024,November,Hospital Cash,Asuransi Kesehatan Officia,Asuransi Kesehatan,17,4726641467.0,2089945758.0,15.176470588235293,1,5.88235294117647
2024,November,Hospital Cash,Asuransi Kesehatan Officiis,Asuransi Kesehatan,33,29796864894.0,17942609882.0,14.878787878787879,3,9.090909090909092
2024,November,Hospital Cash,Asuransi Kesehatan Optio,Asuransi Kesehatan,10,4797220652.0,3749484109.0,16.9,1,10.0
2024,November,Hospital Cash,Asuransi Kesehatan Soluta,Asuransi Kesehatan,12,4860177381.0,1119401586.0,14.333333333333334,1,8.333333333333332
2024,November,Hospital Cash,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,8,2287142766.0,2027168401.0,13.875,1,12.5
2024,November,Hospital Cash,Asuransi Kesehatan Veniam,Asuransi Kesehatan,7,4199308751.0,2951557420.0,20.285714285714285,0,0.0
2024,November,Medical Reimbursement,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,8,10845625788.0,6544668282.0,18.875,0,0.0
2024,November,Medical Reimbursement,Asuransi Kesehatan Animi,Asuransi Kesehatan,17,17147973358.0,7770372095.0,16.41176470588235,3,17.647058823529413
2024,November,Medical Reimbursement,Asuransi Kesehatan Aut,Asuransi Kesehatan,14,18059862259.0,8687755063.0,15.785714285714286,2,14.285714285714285
2024,November,Medical Reimbursement,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,10,14512047147.0,6181602267.0,14.5,0,0.0
2024,November,Medical Reimbursement,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,15,9447065897.0,5563692827.0,18.6,3,20.0
2024,November,Medical Reimbursement,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,15,12537687343.0,5583572303.0,13.266666666666667,2,13.333333333333334
2024,November,Medical Reimbursement,Asuransi Kesehatan Eaque,Asuransi Kesehatan,14,17714584641.0,11648576090.0,15.714285714285714,2,14.285714285714285
2024,November,Medical Reimbursement,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,17,12296837940.0,10659139656.0,15.352941176470589,2,11.76470588235294
2024,November,Medical Reimbursement,Asuransi Kesehatan Eum,Asuransi Kesehatan,10,11397666498.0,8471209288.0,20.5,0,0.0
2024,November,Medical Reimbursement,Asuransi Kesehatan Ex,Asuransi Kesehatan,22,15429675441.0,10125377801.0,13.181818181818182,4,18.181818181818183
2024,November,Medical Reimbursement,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,18,22900696641.0,14207602143.0,14.333333333333334,1,5.555555555555555
2024,November,Medical Reimbursement,Asuransi Kesehatan Officia,Asuransi Kesehatan,11,3697092907.0,1031960019.0,12.272727272727273,3,27.27272727272727
2024,November,Medical Reimbursement,Asuransi Kesehatan Officiis,Asuransi Kesehatan,38,44566384592.0,30020516371.0,16.63157894736842,5,13.157894736842104
2024,November,Medical Reimbursement,Asuransi Kesehatan Optio,Asuransi Kesehatan,15,5191503664.0,2540357364.0,16.733333333333334,0,0.0
2024,November,Medical Reimbursement,Asuransi Kesehatan Soluta,Asuransi Kesehatan,11,3411795860.0,1781174996.0,18.636363636363637,1,9.090909090909092
2024,November,Medical Reimbursement,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,11,5065955441.0,3311119201.0,15.818181818181818,2,18.181818181818183
2024,November,Medical Reimbursement,Asuransi Kesehatan Veniam,Asuransi Kesehatan,12,10467365885.0,6555983873.0,19.25,1,8.333333333333332
2024,November,Natural Disaster,Asuransi Properti Aspernatur,Asuransi Properti,9,7181191603.0,3883415880.0,10.88888888888889,2,22.22222222222222
2024,November,Natural Disaster,Asuransi Properti Eligendi,Asuransi Properti,8,362888083.0,348383328.0,15.75,0,0.0
2024,November,Natural Disaster,Asuransi Properti Error,Asuransi Properti,10,20871176341.0,16447128376.0,13.8,1,10.0
2024,November,Natural Disaster,Asuransi Properti Eum,Asuransi Properti,14,19642040434.0,12309342677.0,16.071428571428573,2,14.285714285714285
2024,November,Natural Disaster,Asuransi Properti Fugit,Asuransi Properti,19,7672801525.0,5830717490.0,15.105263157894736,2,10.526315789473683
2024,November,Natural Disaster,Asuransi Properti Hic,Asuransi Properti,16,5672351847.0,3126603155.0,18.75,0,0.0
2024,November,Natural Disaster,Asuransi Properti Illo,Asuransi Properti,10,9565009400.0,7435722016.0,15.7,0,0.0
2024,November,Natural Disaster,Asuransi Properti Quidem,Asuransi Properti,13,16768626000.0,6235204435.0,12.153846153846153,2,15.384615384615385
2024,November,Natural Disaster,Asuransi Properti Quod,Asuransi Properti,10,9337375107.0,6401116682.0,14.4,1,10.0
2024,November,Natural Disaster,Asuransi Properti Sapiente,Asuransi Properti,12,5486554922.0,3405228070.0,15.5,1,8.333333333333332
2024,November,Natural Disaster,Asuransi Properti Soluta,Asuransi Properti,9,8450864905.0,6915989507.0,16.22222222222222,0,0.0
2024,November,Natural Disaster,Asuransi Properti Suscipit,Asuransi Properti,10,2068939292.0,1081047982.0,12.2,2,20.0
2024,November,Natural Disaster,Asuransi Properti Ullam,Asuransi Properti,10,2725903935.0,1458942740.0,19.6,0,0.0
2024,November,Outpatient Treatment,Asuransi Kesehatan Adipisci,Asuransi Kesehatan,24,32474176983.0,22577519416.0,16.625,2,8.333333333333332
2024,November,Outpatient Treatment,Asuransi Kesehatan Animi,Asuransi Kesehatan,9,8850664811.0,7694938953.0,17.11111111111111,0,0.0
2024,November,Outpatient Treatment,Asuransi Kesehatan Aut,Asuransi Kesehatan,8,9877588932.0,1898818593.0,11.25,1,12.5
2024,November,Outpatient Treatment,Asuransi Kesehatan Blanditiis,Asuransi Kesehatan,12,9146784817.0,5740454229.0,18.25,1,8.333333333333332
2024,November,Outpatient Treatment,Asuransi Kesehatan Cupiditate,Asuransi Kesehatan,14,6735111021.0,5017056816.0,17.357142857142858,1,7.142857142857142
2024,November,Outpatient Treatment,Asuransi Kesehatan Distinctio,Asuransi Kesehatan,13,13683717947.0,10142594658.0,18.53846153846154,2,15.384615384615385
2024,November,Outpatient Treatment,Asuransi Kesehatan Eaque,Asuransi Kesehatan,14,13512103876.0,9798282221.0,20.428571428571427,0,0.0
2024,November,Outpatient Treatment,Asuransi Kesehatan Eligendi,Asuransi Kesehatan,15,9085181639.0,3464712530.0,16.8,5,33.33333333333333
2024,November,Outpatient Treatment,Asuransi Kesehatan Eum,Asuransi Kesehatan,12,9893569849.0,7555029883.0,13.5,1,8.333333333333332
2024,November,Outpatient Treatment,Asuransi Kesehatan Ex,Asuransi Kesehatan,15,13939044381.0,8516910834.0,11.066666666666666,4,26.666666666666668
2024,November,Outpatient Treatment,Asuransi Kesehatan Excepturi,Asuransi Kesehatan,10,13361784872.0,6644483640.0,20.4,3,30.0
2024,November,Outpatient Treatment,Asuransi Kesehatan Officia,Asuransi Kesehatan,11,4713975692.0,1653118934.0,14.727272727272727,1,9.090909090909092
2024,November,Outpatient Treatment,Asuransi Kesehatan Officiis,Asuransi Kesehatan,36,37714450753.0,24992522631.0,14.972222222222221,5,13.88888888888889
2024,November,Outpatient Treatment,Asuransi Kesehatan Optio,Asuransi Kesehatan,13,3967134787.0,2212117193.0,16.0,3,23.076923076923077
2024,November,Outpatient Treatment,Asuransi Kesehatan Soluta,Asuransi Kesehatan,7,3043939283.0,2151967588.0,15.285714285714286,0,0.0
2024,November,Outpatient Treatment,Asuransi Kesehatan Suscipit,Asuransi Kesehatan,12,5032827053.0,3625471295.0,18.166666666666668,0,0.0
2024,November,Outpatient Treatment,Asuransi Kesehatan Veniam,Asuransi Kesehatan,5,3349122663.0,3349122663.0,15.0,0,0.0
2024,November,Property Damage,Asuransi Properti Aspernatur,Asuransi Properti,19,15441337923.0,8708969234.0,12.473684210526315,2,10.526315789473683
2024,November,Property Damage,Asuransi Properti Eligendi,Asuransi Properti,4,130101135.0,63763143.0,17.5,1,25.0
2024,November,Property Damage,Asuransi Properti Error,Asuransi Properti,15,30142019532.0,20454278360.0,12.066666666666666,1,6.666666666666667
2024,November,Property Damage,Asuransi Properti Eum,Asuransi Properti,12,11536377240.0,3247122992.0,14.333333333333334,0,0.0
2024,November,Property Damage,Asuransi Properti Fugit,Asuransi Properti,7,2785111363.0,686769949.0,13.857142857142858,1,14.285714285714285
2024,November,Property Damage,Asuransi Properti Hic,Asuransi Properti,7,1460464811.0,660668171.0,17.857142857142858,1,14.285714285714285
2024,November,Property Damage,Asuransi Properti Illo,Asuransi Properti,18,16608225297.0,4333258371.0,11.38888888888889,2,11.11111111111111
2024,November,Property Damage,Asuransi Properti Quidem,Asuransi Properti,16,18861792477.0,12702173842.0,12.0625,2,12.5
2024,November,Property Damage,Asuransi Properti Quod,Asuransi Properti,17,17543732456.0,12741136545.0,16.764705882352942,1,5.88235294117647
2024,November,Property Damage,Asuransi Properti Sapiente,Asuransi Properti,10,5409920735.0,1815021541.0,18.4,2,20.0
2024,November,Property Damage,Asuransi Properti Soluta,Asuransi Properti,19,23515876558.0,16407671788.0,18.157894736842106,3,15.789473684210526
2024,November,Property Damage,Asuransi Properti Suscipit,Asuransi Properti,15,2013494107.0,1204267075.0,18.866666666666667,1,6.666666666666667
2024,November,Property Damage,Asuransi Properti Ullam,Asuransi Properti,13,3470008694.0,1481600521.0,15.538461538461538,1,7.6923076923076925
2024,November,Scholarship,Asuransi Pendidikan Aspernatur,Asuransi Pendidikan,19,4008344515.0,3067223054.0,10.052631578947368,1,5.263157894736842
2024,November,Scholarship,Asuransi Pendidikan Delectus,Asuransi Pendidikan,19,12569562747.0,9694300064.0,16.05263157894737,2,10.526315789473683
2024,November,Scholarship,Asuransi Pendidikan Et,Asuransi Pendidikan,17,22579678407.0,15318826747.0,13.705882352941176,2,11.76470588235294
2024,November,Scholarship,Asuransi Pendidikan Eum,Asuransi Pendidikan,15,15244276446.0,6280064541.0,15.0,2,13.333333333333334
2024,November,Scholarship,Asuransi Pendidikan Incidunt,Asuransi Pendidikan,19,24335491004.0,19134929119.0,13.0,1,5.263157894736842
2024,November,Scholarship,Asuransi Pendidikan Inventore,Asuransi Pendidikan,12,12842944441.0,9093469222.0,13.0,1,8.333333333333332
2024,November,Scholarship,Asuransi Pendidikan Magnam,Asuransi Pendidikan,17,17422072506.0,11524889020.0,14.705882352941176,1,5.88235294117647
2024,November,Scholarship,Asuransi Pendidikan Minima,Asuransi Pendidikan,18,19048059039.0,11971766188.0,12.277777777777779,1,5.555555555555555
2024,November,Scholarship,Asuransi Pendidikan Natus,Asuransi Pendidikan,20,28049786675.0,17250382104.0,15.85,2,10.0
2024,November,Scholarship,Asuransi Pendidikan Nobis,Asuransi Pendidikan,16,19483202091.0,14473486008.0,19.0,1,6.25
2024,November,Scholarship,Asuransi Pendidikan Nulla,Asuransi Pendidikan,8,11502568631.0,8061052226.0,16.375,0,0.0
2024,November,Scholarship,Asuransi Pendidikan Occaecati,Asuransi Pendidikan,10,3832037267.0,2904646851.0,12.8,2,20.0
