return_id,investment_id,return_date,previous_nav,current_nav,return_percentage,return_amount,ytd_return
RET-913186,INV-184799,2025-05-19,1111.2412716838903,1133.35,1.99,130742.45,9.88
RET-202508,INV-448009,2025-06-05,1122.13,1128.73,0.59,38136.83,0.59
RET-579250,INV-448009,2025-07-05,1128.7306391661245,1130.02,0.11,7430.35,0.7
RET-471333,INV-017593,2025-01-12,1161.61,1185.36,2.04,136712.99,2.04
RET-799790,INV-017593,2025-02-11,1185.3614598895065,1170.12,-1.29,-87743.87,0.73
RET-637569,INV-017593,2025-03-13,1170.1175175281633,1164.26,-0.5,-33695.18,0.23
RET-987417,INV-017593,2025-04-12,1164.2635767812656,1170.23,0.51,34360.44,0.74
RET-395748,INV-017593,2025-05-12,1170.2330950053838,1182.5,1.05,70609.02,1.8
RET-098086,INV-091055,2024-12-03,1049.39,1052.48,0.29,4666.07,0.29
RET-148534,INV-091055,2025-01-02,1052.4843069684082,1058.01,0.52,8331.88,0.82
RET-229238,INV-091055,2025-02-01,1058.009591091561,1064.01,0.57,9049.65,1.39
RET-376819,INV-091055,2025-03-03,1064.010868650942,1074.39,0.98,15650.01,2.38
RET-676797,INV-091055,2025-04-02,1074.3891745972637,1081.84,0.69,11230.7,3.09
RET-287249,INV-837934,2024-08-08,1251.51,1245.52,-0.48,-43359.68,-0.48
RET-433805,INV-837934,2024-09-07,1245.5229889557188,1238.68,-0.55,-49538.2,-1.02
RET-189875,INV-837934,2024-10-07,1238.6828604578764,1250.2,0.93,83419.28,-0.1
RET-200098,INV-837934,2024-11-06,1250.2012156306746,1270.49,1.62,146936.12,1.52
RET-265907,INV-837934,2024-12-06,1270.4898383618222,1283.36,1.01,93243.53,2.55
RET-513467,INV-391475,2025-04-20,1316.52,1339.59,1.75,131833.71,1.75
RET-883656,INV-391475,2025-05-20,1339.5894698248821,1347.35,0.58,44344.94,2.34
RET-999449,INV-391475,2025-06-19,1347.34935350132,1368.36,1.56,120062.99,3.94
RET-758096,INV-320306,2024-11-30,1201.47,1226.59,2.09,26014.34,2.09
RET-175978,INV-320306,2024-12-30,1226.5892902445344,1236.0,0.77,9747.04,2.87
RET-720036,INV-320306,2025-01-29,1236.0009694885387,1245.53,0.77,9869.91,3.67
RET-958582,INV-320306,2025-02-28,1245.5312958397526,1259.64,1.13,14606.58,4.84
RET-859406,INV-320306,2025-03-30,1259.6353207848397,1265.17,0.44,5727.8,5.3
RET-087892,INV-424475,2023-08-25,1187.94,1208.2,1.71,37074.93,1.71
RET-605634,INV-424475,2023-09-24,1208.200819490171,1219.39,0.93,20469.9,2.65
RET-732110,INV-424475,2023-10-24,1219.3872731723802,1263.34,3.6,80436.14,6.35
RET-258047,INV-424475,2023-11-23,1263.3442573750938,1291.84,2.26,52146.35,8.75
RET-395212,INV-424475,2023-12-23,1291.8413528712545,1318.44,2.06,48670.46,10.99
RET-040288,INV-612745,2025-03-28,1260.41,1275.41,1.19,73618.21,1.19
RET-243800,INV-612745,2025-04-27,1275.411282306298,1336.98,4.83,302152.11,6.08
RET-996692,INV-612745,2025-05-27,1336.9812267115242,1391.51,4.08,267602.0,10.4
RET-813730,INV-612745,2025-06-26,1391.510847585774,1437.02,3.27,223312.16,14.01
RET-270695,INV-653647,2024-08-19,1009.98,1021.36,1.13,18775.96,1.13
RET-804308,INV-653647,2024-09-18,1021.3626598903401,1036.62,1.49,25159.73,2.64
RET-309791,INV-653647,2024-10-18,1036.6153890049213,1043.41,0.66,11204.77,3.31
RET-989598,INV-653647,2024-11-17,1043.4081222091443,1053.79,1.0,17129.38,4.34
RET-565239,INV-653647,2024-12-17,1053.7925659216878,1059.64,0.56,9649.37,4.92
RET-666347,INV-323463,2025-01-20,1150.63,1157.66,0.61,3828.9,0.61
RET-647763,INV-323463,2025-02-19,1157.6575073347549,1165.18,0.65,4099.9,1.26
RET-073564,INV-323463,2025-03-21,1165.182401504137,1180.18,1.29,8173.91,2.57
RET-960625,INV-323463,2025-04-20,1180.1846781085633,1193.63,1.14,7326.3,3.74
RET-739065,INV-323463,2025-05-20,1193.6312733194543,1200.1,0.54,3522.22,4.3
RET-348753,INV-557466,2024-07-09,1381.43,1397.77,1.18,73989.45,1.18
RET-718945,INV-557466,2024-08-08,1397.7673544712716,1404.98,0.52,32687.41,1.71
RET-080753,INV-557466,2024-09-07,1404.984947706808,1426.74,1.55,98512.02,3.28
RET-163297,INV-557466,2024-10-07,1426.737046426034,1442.75,1.12,72520.38,4.44
RET-077582,INV-557466,2024-11-06,1442.7500221380574,1453.62,0.75,49248.91,5.23
RET-467054,INV-553426,2025-04-16,1180.99,1188.91,0.67,45706.33,0.67
RET-691522,INV-553426,2025-05-16,1188.911530211406,1196.07,0.6,41306.25,1.28
RET-857012,INV-553426,2025-06-15,1196.0704666978293,1202.1,0.5,34816.88,1.79
RET-811136,INV-339325,2023-06-27,1465.24,1495.12,2.04,115712.95,2.04
RET-716175,INV-339325,2023-07-27,1495.12405283854,1499.74,0.31,17856.29,2.35
RET-632553,INV-339325,2023-08-26,1499.73562342047,1498.08,-0.11,-6426.77,2.24
RET-958532,INV-339325,2023-09-25,1498.075845190869,1520.66,1.51,87447.94,3.78
RET-383749,INV-339325,2023-10-25,1520.6601709978393,1533.12,0.82,48242.27,4.63
RET-534775,INV-050759,2025-03-31,1413.71,1435.49,1.54,33885.72,1.54
RET-915705,INV-050759,2025-04-30,1435.4916505976691,1492.86,4.0,89243.67,5.6
RET-262690,INV-050759,2025-05-30,1492.8572362670081,1552.25,3.98,92405.1,9.8
RET-557616,INV-050759,2025-06-29,1552.2549801549674,1573.07,1.34,32388.68,11.27
RET-578485,INV-497959,2023-07-11,1054.94,1056.43,0.14,2831.6,0.14
RET-566350,INV-497959,2023-08-10,1056.4341981056864,1062.99,0.62,12428.96,0.76
RET-128570,INV-497959,2023-09-09,1062.9928068859067,1078.64,1.47,29653.37,2.25
RET-590064,INV-497959,2023-10-09,1078.6405291368283,1099.68,1.95,39871.5,4.24
RET-229406,INV-497959,2023-11-08,1099.6802336910246,1117.28,1.6,33344.93,5.91
RET-535008,INV-733210,2025-07-05,1231.91,1240.97,0.74,19055.72,0.74
RET-318450,INV-244487,2025-02-11,1238.66,1242.69,0.33,5519.73,0.33
RET-510750,INV-244487,2025-03-13,1242.6897120579058,1266.79,1.94,33007.16,2.27
RET-593905,INV-244487,2025-04-12,1266.7868073046552,1291.48,1.95,33823.81,4.26
RET-538305,INV-244487,2025-05-12,1291.4801050244523,1303.97,0.97,17108.76,5.27
RET-029980,INV-244487,2025-06-11,1303.9704668961326,1314.32,0.79,14169.71,6.11
RET-399461,INV-712196,2025-03-09,1489.12,1506.01,1.13,148515.57,1.13
RET-272415,INV-712196,2025-04-08,1506.012403511653,1514.1,0.54,71081.02,1.68
RET-001054,INV-712196,2025-05-08,1514.0972741312708,1533.22,1.26,168114.33,2.96
RET-814319,INV-712196,2025-06-07,1533.2188726328884,1543.79,0.69,92962.75,3.67
RET-745702,INV-712196,2025-07-07,1543.79260725181,1572.77,1.88,254740.96,5.62
RET-384733,INV-640004,2024-05-09,1360.81,1373.7,0.95,10852.92,0.95
RET-600622,INV-640004,2024-06-08,1373.7019877657417,1373.6,-0.01,-83.81,0.94
RET-914058,INV-640004,2024-07-08,1373.602425939719,1407.57,2.47,28596.2,3.44
RET-534558,INV-640004,2024-08-07,1407.5713446398377,1418.31,0.76,9040.06,4.23
RET-560882,INV-640004,2024-09-06,1418.309868229155,1417.52,-0.06,-662.59,4.17
RET-849753,INV-075430,2025-04-25,1450.55,1454.98,0.31,766.73,0.31
RET-574281,INV-075430,2025-05-25,1454.9843340431562,1468.05,0.9,2259.14,1.21
RET-954648,INV-075430,2025-06-24,1468.0499545417017,1481.54,0.92,2333.04,2.14
RET-389285,INV-663334,2023-04-14,1400.82,1408.87,0.57,6675.96,0.57
RET-949406,INV-663334,2023-05-14,1408.873375111752,1416.68,0.55,6468.36,1.13
RET-060226,INV-663334,2023-06-13,1416.6763171343698,1420.98,0.3,3568.85,1.44
RET-591857,INV-663334,2023-07-13,1420.9815107863287,1430.37,0.66,7782.79,2.11
RET-725371,INV-663334,2023-08-12,1430.3700888911894,1442.43,0.84,9995.32,2.97
RET-743082,INV-456791,2025-01-15,1440.05,1453.35,0.92,49272.08,0.92
RET-194267,INV-456791,2025-02-14,1453.3455672417651,1468.97,1.08,57910.3,2.01
RET-748311,INV-456791,2025-03-16,1468.9720708791108,1487.34,1.25,68077.05,3.28
RET-681852,INV-456791,2025-04-15,1487.3419658025348,1502.29,1.01,55396.37,4.32
RET-774588,INV-456791,2025-05-15,1502.2901100687914,1507.21,0.33,18247.5,4.66
RET-226469,INV-111610,2025-06-23,1333.94,1343.04,0.68,29454.41,0.68
RET-199378,INV-632096,2024-04-08,1105.33,1122.26,1.53,122447.05,1.53
RET-560321,INV-632096,2024-05-08,1122.2643203842244,1151.39,2.6,210614.85,4.17
RET-057932,INV-632096,2024-06-07,1151.3921696513748,1183.14,2.76,229564.58,7.04
RET-187237,INV-632096,2024-07-07,1183.1407498166807,1197.78,1.24,105849.19,8.36
RET-739883,INV-632096,2024-08-06,1197.7796005231182,1205.35,0.63,54727.23,9.05
RET-406124,INV-804140,2025-02-23,1149.86,1157.05,0.63,14583.06,0.63
RET-230695,INV-804140,2025-03-25,1157.0483398914537,1163.48,0.56,13049.26,1.18
RET-255643,INV-804140,2025-04-24,1163.4806322676727,1168.98,0.47,11150.76,1.66
RET-184223,INV-804140,2025-05-24,1168.977106948303,1174.07,0.44,10332.16,2.11
RET-471092,INV-804140,2025-06-23,1174.0700753184458,1181.51,0.63,15098.58,2.75
RET-499329,INV-993748,2024-05-27,1305.36,1312.05,0.51,22074.96,0.51
RET-558359,INV-993748,2024-06-26,1312.0531682891406,1310.24,-0.14,-5981.26,0.37
RET-597186,INV-993748,2024-07-26,1310.2396399780296,1327.76,1.34,57797.18,1.72
RET-383532,INV-993748,2024-08-25,1327.7638557919754,1345.23,1.32,57600.67,3.05
RET-172507,INV-993748,2024-09-24,1345.2284890890605,1356.43,0.83,36942.27,3.91
RET-459138,INV-395200,2024-03-15,1472.78,1480.06,0.49,2682.72,0.49
RET-616677,INV-395200,2024-04-14,1480.0624670041452,1491.53,0.77,4225.37,1.27
RET-315586,INV-395200,2024-05-14,1491.5325925745701,1484.98,-0.44,-2413.92,0.83
RET-386903,INV-395200,2024-06-13,1484.979789894568,1495.75,0.73,3968.5,1.56
RET-936648,INV-395200,2024-07-13,1495.7526172712219,1504.93,0.61,3381.83,2.18
RET-769866,INV-917800,2024-12-31,1413.32,1422.34,0.64,27984.02,0.64
RET-877397,INV-917800,2025-01-30,1422.3437279923896,1432.36,0.7,31055.67,1.35
RET-363142,INV-917800,2025-03-01,1432.35793828081,1434.03,0.12,5183.98,1.47
RET-420063,INV-917800,2025-03-31,1434.0295632878135,1443.63,0.67,29782.54,2.14
RET-466871,INV-917800,2025-04-30,1443.6332415623924,1460.01,1.13,50797.67,3.3
RET-200938,INV-981011,2025-01-26,1386.83,1396.89,0.73,30058.53,0.73
RET-568501,INV-981011,2025-02-25,1396.892337224629,1411.08,1.02,42373.35,1.75
RET-709290,INV-981011,2025-03-27,1411.0771638451236,1420.53,0.67,28232.95,2.43
RET-387147,INV-981011,2025-04-26,1420.5283755017495,1441.02,1.44,61203.68,3.91
RET-688385,INV-981011,2025-05-26,1441.0168091520486,1449.2,0.57,24440.49,4.5
RET-898646,INV-773187,2024-08-27,1153.94,1183.84,2.59,132560.98,2.59
RET-625745,INV-773187,2024-09-26,1183.8404245978907,1216.28,2.74,143827.71,5.4
RET-646409,INV-773187,2024-10-26,1216.282169652513,1243.35,2.23,119980.89,7.75
RET-074812,INV-773187,2024-11-25,1243.3450311296042,1259.63,1.31,72205.65,9.16
RET-215729,INV-773187,2024-12-25,1259.6317220629596,1263.72,0.32,18146.41,9.51
RET-887557,INV-459441,2025-06-02,1240.44,1243.78,0.27,1127.66,0.27
RET-652708,INV-459441,2025-07-02,1243.7812728081906,1250.36,0.53,2220.04,0.8
RET-663997,INV-694128,2024-11-10,1389.99,1392.86,0.21,8198.41,0.21
RET-102331,INV-694128,2024-12-10,1392.8637764515,1395.78,0.21,8310.62,0.42
RET-309522,INV-694128,2025-01-09,1395.7768875070196,1421.44,1.84,73200.06,2.26
RET-238352,INV-694128,2025-02-08,1421.4356075723815,1452.45,2.18,88489.06,4.49
RET-677449,INV-694128,2025-03-10,1452.453560078677,1478.05,1.76,73032.12,6.34
RET-924557,INV-229946,2025-04-30,1451.44,1452.45,0.07,4349.65,0.07
RET-256833,INV-229946,2025-05-30,1452.4527868979294,1458.59,0.42,26361.83,0.49
RET-506382,INV-229946,2025-06-29,1458.5909562504478,1474.27,1.07,67327.56,1.57
RET-088277,INV-396277,2024-07-08,1026.56,1036.64,0.98,31642.08,0.98
RET-545045,INV-396277,2024-08-07,1036.6402169297244,1046.48,0.95,30897.45,1.94
RET-328627,INV-396277,2024-09-06,1046.483215045507,1061.18,1.4,46139.77,3.37
RET-623572,INV-396277,2024-10-06,1061.1819609039,1098.83,3.55,118189.26,7.04
RET-235604,INV-396277,2024-11-05,1098.8335089919926,1126.08,2.48,85519.52,9.69
RET-244767,INV-521363,2025-02-24,1420.99,1430.88,0.7,7500.11,0.7
RET-843202,INV-521363,2025-03-26,1430.8759696603838,1444.89,0.98,10633.49,1.68
RET-472987,INV-521363,2025-04-25,1444.892079823232,1456.02,0.77,8442.08,2.47
RET-252570,INV-521363,2025-05-25,1456.0196692500908,1459.53,0.24,2662.27,2.71
RET-263225,INV-521363,2025-06-24,1459.5288289280063,1466.5,0.48,5291.42,3.2
RET-253265,INV-196848,2025-04-11,1014.82,1013.93,-0.09,-357.47,-0.09
RET-185753,INV-196848,2025-05-11,1013.934817746015,1015.3,0.14,553.07,0.05
RET-619066,INV-196848,2025-06-10,1015.3043335707048,1019.66,0.43,1758.51,0.48
RET-494486,INV-620712,2025-04-29,1342.1,1351.82,0.72,28920.86,0.72
RET-810567,INV-620712,2025-05-29,1351.8233018019678,1362.48,0.79,31691.96,1.52
RET-137315,INV-620712,2025-06-28,1362.478259641837,1365.67,0.23,9499.64,1.76
RET-499473,INV-487857,2025-03-03,1114.17,1123.66,0.85,20392.55,0.85
RET-588260,INV-487857,2025-04-02,1123.6639113490776,1126.9,0.29,6959.3,1.14
RET-388811,INV-487857,2025-05-02,1126.9038676471612,1133.2,0.56,13528.14,1.71
RET-046654,INV-487857,2025-06-01,1133.2020020604057,1133.3,0.01,201.47,1.72
RET-794651,INV-487857,2025-07-01,1133.2957979092996,1143.86,0.93,22701.61,2.67
RET-363258,INV-371155,2025-02-09,1447.74,1480.48,2.26,14803.08,2.26
RET-646186,INV-371155,2025-03-11,1480.4763271896968,1484.97,0.3,2030.28,2.57
RET-588719,INV-371155,2025-04-10,1484.966194420538,1489.93,0.33,2244.78,2.91
RET-908000,INV-371155,2025-05-10,1489.930410665674,1511.19,1.43,9613.84,4.38
RET-523163,INV-371155,2025-06-09,1511.19095906516,1517.9,0.44,3032.51,4.85
RET-470958,INV-427598,2025-04-18,1279.49,1291.02,0.9,78968.47,0.9
RET-998737,INV-427598,2025-05-18,1291.020971111667,1292.17,0.09,7838.76,0.99
RET-258175,INV-427598,2025-06-17,1292.1655864941636,1294.96,0.22,19169.93,1.21
RET-633292,INV-405418,2025-02-05,1075.26,1084.59,0.87,15667.19,0.87
RET-568399,INV-405418,2025-03-07,1084.5853989538568,1089.43,0.45,8136.27,1.32
RET-308621,INV-405418,2025-04-06,1089.4282574845697,1093.54,0.38,6915.32,1.7
RET-428011,INV-405418,2025-05-06,1093.5443832120957,1097.01,0.32,5818.72,2.02
RET-458636,INV-405418,2025-06-05,1097.0077913475484,1102.57,0.51,9342.94,2.54
RET-577446,INV-750680,2024-06-25,1464.97,1539.77,5.11,237845.55,5.11
RET-329907,INV-750680,2024-07-25,1539.7693837284205,1571.09,2.03,99607.53,7.24
RET-061156,INV-750680,2024-08-24,1571.094677011188,1592.3,1.35,67436.27,8.69
RET-945735,INV-750680,2024-09-23,1592.3025212699463,1619.14,1.69,85335.43,10.52
RET-534149,INV-750680,2024-10-23,1619.139422765444,1650.5,1.94,99720.79,12.66
RET-151387,INV-365857,2023-08-06,1027.3,1043.83,1.61,12557.45,1.61
RET-686932,INV-365857,2023-09-05,1043.8335427508162,1042.17,-0.16,-1264.34,1.45
RET-507198,INV-365857,2023-10-05,1042.1688761633918,1051.02,0.85,6719.96,2.31
RET-584794,INV-365857,2023-11-04,1051.0165922769372,1045.87,-0.49,-3911.06,1.81
RET-021831,INV-365857,2023-12-04,1045.867160744273,1063.52,1.69,13406.48,3.53
RET-586107,INV-163579,2024-01-19,1445.29,1446.52,0.08,1447.1,0.08
RET-759490,INV-163579,2024-02-18,1446.5166716462363,1461.12,1.01,17230.41,1.1
RET-789662,INV-163579,2024-03-19,1461.1224558985477,1475.85,1.01,17379.9,2.11
RET-951883,INV-163579,2024-04-18,1475.8549543479614,1494.98,1.3,22562.0,3.44
RET-074885,INV-163579,2024-05-18,1494.980186567781,1511.84,1.13,19888.15,4.6
RET-517741,INV-524528,2023-08-08,1190.57,1201.99,0.96,18572.35,0.96
RET-148380,INV-524528,2023-09-07,1201.986967062537,1208.3,0.52,10262.12,1.49
RET-540663,INV-524528,2023-10-07,1208.2953941423727,1227.74,1.61,31625.08,3.12
RET-600900,INV-524528,2023-11-06,1227.7362549621034,1254.73,2.2,43914.5,5.39
RET-347188,INV-524528,2023-12-06,1254.7317763461294,1265.35,0.85,17273.04,6.28
RET-978443,INV-599769,2025-06-10,1423.66,1451.68,1.97,143993.14,1.97
RET-541971,INV-825458,2025-06-10,1122.43,1134.84,1.11,30928.97,1.11
RET-345970,INV-631840,2025-03-12,1223.67,1247.8,1.97,42878.47,1.97
RET-279960,INV-631840,2025-04-11,1247.8043372004424,1262.37,1.17,25873.81,3.16
RET-738518,INV-631840,2025-05-11,1262.3675236302727,1269.22,0.54,12178.4,3.72
RET-236367,INV-631840,2025-06-10,1269.2221920674197,1281.55,0.97,21894.81,4.73
RET-187147,INV-717941,2025-02-01,1457.31,1471.81,1.0,13037.09,1.0
RET-570084,INV-717941,2025-03-03,1471.8116791386442,1462.95,-0.6,-7967.22,0.39
RET-277600,INV-717941,2025-04-02,1462.9494182717597,1486.57,1.61,21237.54,2.01
RET-374594,INV-717941,2025-05-02,1486.572798403086,1499.9,0.9,11979.16,2.92
RET-832603,INV-717941,2025-06-01,1499.8977081635053,1514.9,1.0,13488.78,3.95
RET-230554,INV-407205,2024-09-03,1208.14,1221.93,1.14,80618.05,1.14
RET-389917,INV-407205,2024-10-03,1221.9264342696022,1236.22,1.17,83573.53,2.32
RET-340107,INV-407205,2024-11-02,1236.2182826475494,1304.67,5.54,400284.92,7.99
RET-957673,INV-407205,2024-12-02,1304.670711851338,1305.26,0.05,3460.04,8.04
RET-011381,INV-407205,2025-01-01,1305.2624114387997,1356.0,3.89,296679.25,12.24
RET-673027,INV-472136,2025-06-05,1209.59,1220.7,0.92,35717.67,0.92
RET-061522,INV-472136,2025-07-05,1220.7020201422256,1233.38,1.04,40737.5,1.97
RET-961369,INV-462814,2024-05-30,1323.01,1340.61,1.33,52110.42,1.33
RET-359891,INV-462814,2024-06-29,1340.614620257274,1354.5,1.04,41108.71,2.38
RET-015247,INV-462814,2024-07-29,1354.5025009859276,1372.97,1.36,54671.79,3.78
RET-159103,INV-462814,2024-08-28,1372.9724384057008,1388.21,1.11,45093.74,4.93
RET-310490,INV-462814,2024-09-27,1388.2065931913894,1400.28,0.87,35751.26,5.84
RET-086922,INV-834124,2024-04-21,1077.43,1088.71,1.05,26051.45,1.05
RET-806695,INV-834124,2024-05-21,1088.7117391189608,1093.57,0.45,11208.7,1.5
RET-496699,INV-834124,2024-06-20,1093.5657344707606,1097.98,0.4,10183.15,1.91
RET-670314,INV-834124,2024-07-20,1097.9756079039935,1101.22,0.3,7490.94,2.21
RET-550655,INV-834124,2024-08-19,1101.2196059220532,1112.6,1.03,26275.2,3.26
RET-444406,INV-653655,2025-06-11,1087.34,1102.9,1.43,37285.56,1.43
RET-522384,INV-029578,2025-02-13,1170.19,1179.0,0.75,25021.6,0.75
RET-365531,INV-029578,2025-03-15,1178.9975295267307,1190.55,0.98,32807.5,1.74
RET-070606,INV-029578,2025-04-14,1190.545674869641,1197.54,0.59,19874.07,2.34
RET-841078,INV-029578,2025-05-14,1197.5412905106946,1209.96,1.04,35286.92,3.4
RET-685467,INV-029578,2025-06-13,1209.9621857580546,1206.8,-0.26,-8987.81,3.13
RET-815425,INV-459373,2023-12-14,1189.12,1202.7,1.14,33709.56,1.14
RET-419273,INV-459373,2024-01-13,1202.7039744513363,1203.74,0.09,2564.1,1.23
RET-398899,INV-459373,2024-02-12,1203.737232978415,1213.05,0.77,23120.21,2.01
RET-421934,INV-459373,2024-03-13,1213.0540045860319,1225.21,1.0,30165.22,3.03
RET-040253,INV-459373,2024-04-12,1225.2097126355045,1239.1,1.13,34476.72,4.2
RET-985138,INV-452867,2025-06-04,1252.43,1272.31,1.59,118254.9,1.59
RET-149182,INV-452867,2025-07-04,1272.3091802905026,1296.92,1.93,146409.96,3.55
RET-129680,INV-656112,2024-01-24,1188.18,1184.26,-0.33,-6109.18,-0.33
RET-986082,INV-656112,2024-02-23,1184.2606207905114,1175.69,-0.72,-13363.32,-1.05
RET-109462,INV-656112,2024-03-24,1175.6873005736566,1225.43,4.23,77541.65,3.14
RET-733178,INV-656112,2024-04-23,1225.4346258519654,1228.99,0.29,5542.76,3.43
RET-876207,INV-656112,2024-05-23,1228.9906185568661,1251.64,1.84,35311.09,5.34
RET-116069,INV-866192,2023-12-07,1392.79,1409.39,1.19,121625.3,1.19
RET-846992,INV-866192,2024-01-06,1409.393116803392,1428.74,1.37,141734.73,2.58
RET-883825,INV-866192,2024-02-05,1428.741378865083,1430.58,0.13,13463.08,2.71
RET-236487,INV-866192,2024-03-06,1430.5792284908327,1436.99,0.45,46957.98,3.17
RET-406935,INV-866192,2024-04-05,1436.9894798806465,1450.88,0.97,101743.29,4.17
RET-340905,INV-209808,2024-12-03,1382.32,1442.33,4.34,118448.15,4.34
RET-316503,INV-209808,2025-01-02,1442.325424602444,1497.37,3.82,108655.54,8.32
RET-622234,INV-209808,2025-02-01,1497.3699490636495,1541.17,2.92,86451.39,11.49
RET-171630,INV-209808,2025-03-03,1541.165925682005,1577.35,2.35,71420.57,14.11
RET-956764,INV-209808,2025-04-02,1577.347341738909,1622.2,2.84,88543.44,17.35
RET-363659,INV-462729,2025-01-12,1341.13,1348.6,0.56,15503.44,0.56
RET-450721,INV-462729,2025-02-11,1348.6001031992091,1360.14,0.86,23940.58,1.42
RET-874427,INV-462729,2025-03-13,1360.1355185421332,1365.7,0.41,11552.93,1.83
RET-747750,INV-462729,2025-04-12,1365.7021275945906,1367.8,0.15,4352.79,1.99
RET-634833,INV-462729,2025-05-12,1367.7994571614788,1370.18,0.17,4941.16,2.17
RET-644198,INV-833310,2024-04-18,1036.48,1047.07,1.02,24641.24,1.02
RET-646792,INV-833310,2024-05-18,1047.0745103478305,1053.8,0.64,15640.1,1.67
RET-670197,INV-833310,2024-06-17,1053.7989747135607,1055.19,0.13,3229.28,1.8
RET-992705,INV-833310,2024-07-17,1055.1874055265675,1060.79,0.53,13021.55,2.35
RET-582630,INV-833310,2024-08-16,1060.7860242370084,1067.38,0.62,15346.04,2.98
RET-322952,INV-186263,2025-03-09,1059.68,1075.35,1.48,6150.57,1.48
RET-699916,INV-186263,2025-04-08,1075.3466621431828,1076.19,0.08,329.21,1.56
RET-815977,INV-186263,2025-05-08,1076.1852311160574,1099.85,2.2,9290.4,3.79
RET-612427,INV-186263,2025-06-07,1099.8496093967265,1139.36,3.59,15511.62,7.52
RET-067196,INV-186263,2025-07-07,1139.3606164294813,1104.94,-3.02,-13512.58,4.27
RET-989450,INV-831020,2025-01-10,1154.59,1171.03,1.42,48358.49,1.42
RET-776948,INV-831020,2025-02-09,1171.0294028595447,1188.06,1.45,50109.71,2.9
RET-315069,INV-831020,2025-03-11,1188.0641280301418,1206.71,1.57,54852.72,4.51
RET-274211,INV-831020,2025-04-10,1206.7112353700286,1216.9,0.84,29965.41,5.4
RET-733975,INV-831020,2025-05-10,1216.8979347327522,1236.45,1.61,57516.08,7.09
RET-989486,INV-923512,2025-05-15,1361.2,1367.36,0.45,5205.31,0.45
RET-876093,INV-923512,2025-06-14,1367.3595479729715,1388.74,1.56,18070.89,2.02
RET-941635,INV-932946,2024-04-24,1001.35,1001.64,0.03,1244.46,0.03
RET-179586,INV-932946,2024-05-24,1001.6385808422855,1007.07,0.54,23414.58,0.57
RET-528516,INV-932946,2024-06-23,1007.0682492565802,1016.79,0.97,41937.0,1.54
RET-850247,INV-932946,2024-07-23,1016.7931317090107,1035.76,1.87,81790.24,3.44
RET-873046,INV-932946,2024-08-22,1035.759686105952,1040.41,0.45,20040.69,3.9
RET-945561,INV-778659,2025-01-25,1245.83,1246.88,0.08,1350.72,0.08
RET-728290,INV-778659,2025-02-24,1246.8773778431905,1254.1,0.58,9309.79,0.66
RET-439778,INV-778659,2025-03-26,1254.0964192330769,1264.4,0.82,13283.41,1.49
RET-002782,INV-778659,2025-04-25,1264.3967022595666,1271.89,0.59,9665.32,2.09
RET-053703,INV-778659,2025-05-25,1271.891432560628,1280.66,0.69,11313.25,2.8
RET-841184,INV-280670,2025-06-18,1373.43,1391.8,1.34,64537.75,1.34
